"Bond Rating","Cash","Earnings Before Interest","Gross Profit (Loss)","Retained Earnings","EBTI Margin (Revenue)","Dividends per Share - Pay Date - Calendar","Total Stockholders Equity","Total Market Value (Fiscal Years)","Total Revenue","Financing Activities - Net Cash Flow","Net Cash Flow","Debt to Equity Ratio","Return on Asset","Interest Coverage","Current Ratio","Return on Equity","Quick Ratio","Risk Rating"
"BBB",92.8,111.212,111.212,785.603,0.072276268,2.08,699.187,970.7676,1538.707,-35.051,70.172,0.3940791233246614,0.0462881685306882,0.12621839369852175,0.06499145586463848,0.13898284722112966,0.06499145586463848,"Medium Risk"
"BBB+",154.382,1078.952,1426.85,1370.487,0.319607757,0.615,5654.877,13769.1252,3375.863,-354.869,440.443,0.639582434772675,0.09639436860309143,0.08592504578516931,0.08034619508082395,0.23592750116403943,0.08034619508082395,"Medium Risk"
"B-",35.097,42.006,250.188,-22.737,0.064002121,0,98.119,100,656.322,-9.874,25.666,1.3452440403999226,0.14605346879596115,0.4144884064181308,1.8915637502174292,2.3723947451563916,0.6104887806575057,"High Risk"
"BBB",768.66,694.932,1412.107,4150.922,0.186898655,0.755,3453.561,8511.7019,3718.229,-446.296,173.938,0,0.13034810099871422,0.00239879585340724,0.40934289776812105,0.4084016468798437,0.40934289776812105,"Medium Risk"
"CC",131.259,202.865,714.096,-1887.564,0.177733485,0,-491.738,29.8931,1141.4,-19.997,15.748,-4.848429448202092,0.0840824622796703,0.6833805732876542,0.2522901570338478,-1.1702613993630755,0.2522901570338478,"Highest Risk"
"B",2.491,33.976,78.222,-14.687,0.098145473,0,85.541,117.4475,346.18,-11.39,3.161,2.7752539717796143,0.08856404053884973,0.6185248410642807,2.0637996375020595,0.6687670240001868,0.0410446531553798,"High Risk"
"BB",557.2,257.8,493.8,-1656.7,0.042848832,0,1238.8,1669.5821,6016.5,-97.4,75.9,0.15232483048111076,0.09134393934025441,0.038789759503491075,1.0379982793232005,0.3905392315143689,0.3994837969601377,"High Risk"
"BBB+",67.8,2653.9,3623.7,3338.2,0.282699703,1.22,7693.7,19362.77,9387.7,-851.2,996.6,0.9947229551451188,0.12864524760538257,0.12498586985191604,0.021163019610812447,0.42788255325786034,0.012834103127129551,"Medium Risk"
"BB+",138.8,370.2,1047.7,1841.2,0.127059308,0.34,1377.2,2325.832,2913.6,-145.6,159.8,0.21565495207667731,0.15608398684543384,0.04889249054565101,0.1989678899082569,0.7476038338658147,0.1989678899082569,"High Risk"
"BBB-",567.599,2129.04,2500.071,-3384.726,0.542952776,3.605,7557.115,31283.7955,3921.225,-96.292,1685.972,1.5970900270804402,0.09389333458933706,0.24520065381580433,0.18618471550689175,0.2617439327044778,0.18618471550689175,"Medium Risk"
"BBB+",1816,2986,7599,14835,0.332553736,0,10539,32273.03,8979,-744,2082,0.7124964417876459,0.12521491172893864,0.0753516409912927,0.3131574409380928,0.6996868773128381,0.3131574409380928,"Medium Risk"
"BBB+",121711,17596,17596,87823,0.466588884,2.6,86893,99323.86,37712,13432,19002,2.272806785356703,0.020456540314939577,0.3538304160036372,0.7260232062926426,0.1308505863533311,0.2115701186389118,"Medium Risk"
"BBB",110.417,431.926,478.275,-301.097,0.390321266,0.5397,2485.921,3121.8509,1106.591,2595.336,2882.594,1.7214991948658065,0.052358093741893416,0.1787829396702213,0.09077609498209117,0.16133014685502878,0.075909362775765,"Medium Risk"
"CCC",23.835,47.204,47.204,-640.12,0.326402478,0,-114.117,22.5277,144.619,-0.306,8.491,-0,0.10469072279269889,1.0570290653334464,0.04218509406913152,0.023589824478386156,0.04218509406913152,"Highest Risk"
"BB-",481.2,572.3,891.5,60.1,0.144959473,0,530,1476.45,3948,18.4,426,2.6432075471698115,0.16597546474870217,0.17455879783330425,0.4618375955707883,1.4935849056603774,0.3171631953598734,"High Risk"
"B+",46.843,108.173,141.501,-212.636,0.235033515,0.225,421.106,622.8324,460.245,-34.851,37.179,1.1105303652762013,0.10051076300392202,0.33923437456666633,0.24985598463836145,0.2488803294182462,0.24985598463836145,"High Risk"
"BBB",838,2838,3983,765,0.170337915,1.16,2763,18170.3565,16661,-1081,860,1.432862830256967,0.23088187438984706,0.05496828752642706,0.37163375224416517,1.3850886717336228,0.1504488330341113,"Medium Risk"
"BBB-",39.812,192.428,192.428,91.786,0.545121813,0.06,-166.647,910.1121,353,-88.247,27.49,-1.3742881660035884,1.2894812670459495,0.06586359573450849,0.45902130109384,-1.0786512808511404,0.45839953943580886,"Medium Risk"
"BB",134.929,214.266,605.446,178.638,0.225592076,1.65,-174.93,1953.8652,949.794,199.232,327.408,-4.954444634996856,0.1516828638417887,0.1385240775484678,0.18718300871205815,-3.2914022751957925,0.18718300871205815,"High Risk"
"BBB+",2081.075,4156.148,10314.692,11192.168,0.386870118,0,9820.142,72112.5593,10743.006,57.737,3982.434,0.6312597109084573,0.20949411040581586,0.050022280246035514,0.5448168345214502,1.0291900056027703,0.5448168345214502,"Medium Risk"
"B",60.475,117.646,117.646,1335.233,0.062702899,0.01,3940.888,4182.7459,1876.245,-968.755,-499.47,0.7008747774613234,0.012809913260926824,1.6400302602723424,0.05075976815986973,-0.019106607444819557,0.02437505542075437,"High Risk"
"BB-",96.1,756.4,979.9,1774.1,0.118856065,0,2228.4,2268.7624,6364,-102.4,332.8,1.297792137856758,0.11970248457034341,0.19725013220518242,0.23080468245921282,0.37277867528271386,0.08857959258917872,"High Risk"
"B-",45.812,123.678,322.219,-1052.863,0.271093488,0,-71.126,141.1494,456.219,-26.68,21.569,-14.098023226386974,0.09102095547054502,0.6600688885654684,0.11045157557200376,-3.382490228608385,0.11045157557200376,"High Risk"
"BB",110.131,398.917,1448.203,1569.167,0.054377873,0,2010.012,3235.0621,7336.017,-276.263,23.972,0.6781725681239714,0.08882619042953614,0.1919572241844795,0.8333679238531454,0.6823979160323419,0.09852125527803622,"High Risk"
"BB-",176.68,93.956,206.615,-71.848,0.216408199,0,689.378,995.2956,434.161,-63.999,15.757,0.42896785217979105,0.08668647242263762,0.22880922985227128,1.7889833940866748,0.2685275712308777,1.7889833940866748,"High Risk"
"BB+",1257.075,490.293,1654.472,1027.781,0.209025797,0.2,2545.575,4258.5288,2345.61,-97.839,312.101,0.5900682556986143,0.09925339248809317,0.10060718794679915,1.4867457995673472,0.6305628394370624,1.4090083728437406,"High Risk"
"BB-",75.774,145.803,245.822,-39.296,0.124814238,0,188.829,1028.088,1168.16,122.42,234.544,2.2911946787834494,0.15422328279398603,0.19004410060149654,0.3635137221004538,1.1550821113282388,0.23392090883832928,"High Risk"
"BBB",2051,5836,7762,3426,0.466767976,1.66,21711,79903.233,12503,-6866,-5586,0.5832987886324904,0.11421861238868773,0.10726525017135025,0.22105263157894736,0.32868131361982406,0.12266746411483254,"Medium Risk"
"BB-",146.109,1085.377,1212.228,-4007.651,0.664601301,0,-1995.921,12494.873,1633.125,-288.557,453.968,-4.083292374798401,0.1474507688890489,0.32570249784176375,0.12105738479129037,-0.4302364672750074,0.12105738479129037,"High Risk"
"BBB",1833.2,1105.6,3300.7,-3319.1,0.221558686,0.4,4962.5,10769.886,4990.1,-229.6,876.4,0.44237783375314865,0.11449282866463004,0.0887301013024602,0.7702405250730381,0.645360201511335,0.7336615039820708,"Medium Risk"
"B-",0.13,51.545,66.039,3.963,0.187900307,0.26,213.846,161.4313,274.321,-23.341,15.525,1.2208972812210657,0.08732474062629178,0.2881559802114657,0.006936015259233571,0.23935916500659346,0.0011271024796254553,"High Risk"
"BBB-",1520.822,790.581,1438.35,1411.947,0.191755527,0.56,2060.702,2165.1149,4122.859,578.331,1282.918,0.9227583609857223,0.1282516284097973,0.08318945180822711,0.705864962807553,0.6660749589217654,0.6906360407981617,"Medium Risk"
"BB",123.95,369.507,753.685,605.733,0.422653574,1.36,914.536,3880.9192,874.255,41.151,323.538,0.6579795655939187,0.17916985077058548,0.11195998993253171,0.22699386503067487,0.7788813124907057,0.22699386503067487,"High Risk"
"BBB",19,672.2,1172.8,-195.3,0.306982692,2.02,4615.4,5658.1473,2189.7,21.4,477.6,0.7294925683581055,0.0658980844264063,0.2405534067241892,0.10819095703917414,0.2190709364302119,0.008565117432267953,"Medium Risk"
"BBB",50.2,513.6,1134.6,1157.9,0.141036907,1.58,38,6582.4808,3641.6,-255.2,99.3,16.20263157894737,0.2917684485599046,0.05471183800623053,0.42354961142237485,29.11842105263158,0.0453641785649738,"Medium Risk"
"BB",71.363,411.014,812.874,138.93,0.350899929,1.14,2476.347,2414.051,1171.314,1492.141,1692.368,0.8406899356188773,0.06745249151333782,0.269728038460977,0.04648449713392392,0.2834869265090878,0.04648449713392392,"High Risk"
"B+",252.2,140.3,171.9,-1133.7,0.290958109,0.02,1759.4,1826.7998,482.2,-12.8,122.9,0.1712515630328521,0.05629564240430143,0.218104062722737,0.8896871378910776,0.08031146981925659,0.5844727694090383,"High Risk"
"BBB-",31.749,305.758,354.402,-1336.426,0.288261398,1.56,3199.405,4496.7079,1060.697,-139.845,286.962,1.16098618336847,0.04230332133606097,0.5480608847519934,0.1011501210653753,0.058394607747378036,0.1011501210653753,"Medium Risk"
"B",78,85.4,203.9,-212.8,0.112383208,0,109.8,432.96,759.9,0.8,51.5,3.264116575591985,0.12319676860934795,0.2892271662763466,0.6888888888888889,1.6320582877959926,0.3466666666666667,"High Risk"
"B",10.389,77.039,141.858,-1280.191,0.258262738,0,-3.724,89.0105,298.297,-8.118,38.331,-97.42132116004296,0.17890458994693637,0.40121237295395834,0.1452194576460721,-29.79296455424275,0.1452194576460721,"High Risk"
"B-",69.1,16.2,162.7,-679.8,0.02422611,0,276.4,547.2004,668.7,63.1,50.8,1.5593342981186686,0.017077798861480076,2.1419753086419755,0.5161691542288558,0.4630969609261939,0.2864842454394693,"High Risk"
"BBB-",1796.811,1373.199,7239.286,-151.365,0.156515528,1,5693.103,16995.625,8773.564,-690.619,873.715,0.5549409522364166,0.0870350179932925,0.1260909744326933,0.25946317098212157,1.2411751552712114,0.25946317098212157,"Medium Risk"
"BBB+",2289,963,2402,5586,0.229176583,0.46,4246,14093.1958,4202,-268,525,0.4503061705134244,0.12342988977185337,0.07476635514018691,1.7165450121654502,0.5487517663683467,1.3923357664233578,"Medium Risk"
"BBB-",502.024,213.629,213.629,-381.725,0.081768016,0.62,1153.738,2861.5151,2612.623,-270.039,-294.003,0.8370765286399512,0.06089071941625812,0.26979951223850696,0.5179754849137932,0.135205739951358,0.3756764846743295,"Medium Risk"
"BBB",239.3,1167.4,1638.5,1307.5,0.202007268,2.28,1759.8,7991.1467,5779,23.5,824.7,1.5003409478349814,0.20207720270036353,0.08077779681343154,0.6993245696855255,0.8774860779634049,0.17379620887500907,"Medium Risk"
"BBB",35,1099,1274,-2021,0.257678781,1.89,8296,16658.12,4265,1216,2293,0.4996383799421408,0.07318372511154025,0.1610555050045496,0.08385093167701864,0.13223240115718418,0.01358695652173913,"Medium Risk"
"A",6698,4290,4290,11013,0.148448043,1.62,22368,31631.08,28899,-1543,2125,0.38376251788268956,0.01661258219162168,0.07365967365967366,0.029469478982427428,0.1776645207439199,0.029469478982427428,"Low Risk"
"BBB-",930.1,862.1,2237.5,3707.9,0.290886392,0,2619,19826.92,2963.7,-268.5,435.9,0.31397479954180985,0.1911529933481153,0.022271198236863472,1.2414148030317207,0.8470026727758687,0.8703097220922617,"Medium Risk"
"BB+",738.9,445,1254.5,748.8,0.188399661,0,1829,4605.3213,2362,-83,93.4,0.8442864953526518,0.09326207691501624,0.16134831460674157,0.74955302867768,0.6466375068343357,0.5284273760995495,"High Risk"
"A-",17877,2055,2055,39827,0.032562193,1.575,67480,59037.5189,63110,-3550,11277,0.33701837581505634,0.002286473423501609,0.6374695863746959,0.022110168673983542,0.011040308239478365,0.022110168673983542,"Low Risk"
"BB",1028.1,709.2,1604,-577.5,0.181524994,0,1877.9,5345.6999,3906.9,2264.7,2845.9,1.6340060706107886,0.1024204263185258,0.20487873660462494,1.0405965621840243,0.7767719260876511,0.5197674418604651,"High Risk"
"BB-",522,3446,5539,-847,0.387365108,0.42,4519,3963.2291,8896,735,2401,3.8858154458951097,0.1187743425361045,0.389727219965177,0.07528122295933083,0.9285240097366674,0.07528122295933083,"High Risk"
"BB-",1973,2268,2268,-3922,0.183628856,0.235,4446,3867.3312,12351,-794,1278,4.049932523616734,0.07471586229616209,0.48677248677248675,0.39251622756777393,0.26180836707152494,0.2511136566119384,"High Risk"
"B+",18.963,48.75,76.868,-609.874,0.150509416,0,478.331,248.2704,323.9,8.422,19.605,0.49904982114895335,0.05989855948572018,0.3708923076923077,0.26045647010224104,0.12290025108136414,0.19583806671486112,"High Risk"
"BB-",878,328,548,1036,0.103764631,43.4,724,2634.2683,3161,-2262,-2142,0.47790055248618785,0.13822166034555414,0.054878048780487805,0.7897160399079048,0.7320441988950276,0.6738296239447429,"High Risk"
"BBB-",117.626,392.95,729.819,-88.461,0.233699608,0,839.125,3608.587,1681.432,390.726,689.045,1.439232533889468,0.14490375396415664,0.06801374220638758,0.3282368680034444,0.8378882764784745,0.18087403124615573,"Medium Risk"
"BBB",492,309.2,309.2,1628.6,0.305926586,0.42,1719.3,2424.0442,1010.7,-153.3,108.9,0.2380038387715931,0.10481711244448964,0.06727037516170764,0.6321469870229989,0.16774268597685107,0.6321469870229989,"Medium Risk"
"BB",406.389,263.653,570.571,38.027,0.224333983,0,899.218,2529.628,1175.27,-81.747,125.808,0.5389983296597711,0.1551327071217253,0.13975187083022,1.868958306931948,0.5935435011309828,1.2875079204156634,"High Risk"
"BB-",61.52,64.198,135.539,-721.421,0.248334713,0.125,183.456,631.169,258.514,-34.147,23.149,1.562756192220478,0.12395326700404113,0.2409576622324683,1.2878375549508059,0.6544893598465027,1.2878375549508059,"High Risk"
"BBB",734.516,721.776,1807.363,1484.377,0.300944015,0,2270.235,18718.9358,2398.373,-204.713,482.525,0.4615403251205272,0.16861561463346258,0.045971326284054884,1.1263482179791426,0.7814970696866184,0.7995863360257778,"Medium Risk"
"BB+",748.476,1495.023,2628.326,-2900.203,0.413905746,7,4365.829,25522.2907,3611.989,-894.292,122.288,1.5095870681146697,0.11857384272718498,0.2712292720580219,0.45308909524559005,0.5091431661661509,0.45308909524559005,"High Risk"
"B+",153.425,111.137,309.727,-294.026,0.202131955,0,686.832,1358.9499,549.824,9.641,71.182,0.852854846600042,0.07292128697669657,0.26233387620684384,0.7052769714081204,0.4085016423230135,0.6101125382749434,"High Risk"
"BBB+",2051.5,1641.5,2577.6,6324,0.455440875,1.48,-1027.3,17976.7234,3604.2,-1009.8,216.3,-2.981602258347124,0.3081298218609802,0.08644532439841608,0.6232531291772998,-2.370972452058795,0.6232531291772998,"Medium Risk"
"BB-",256.277,366.447,579.844,62.307,0.144648666,0,829.125,1368.3975,2533.359,-217.109,81.227,1.0963726820443238,0.14657434413993814,0.2125382388176189,0.6896905186896263,0.6054093170511081,0.33635683536329275,"High Risk"
"BBB",1676,3736,7811,7955,0.276699748,2.16,4545,46625.1675,13502,-3742,-1154,1.63982398239824,0.18929874341305228,0.1252676659528908,0.6354355130524684,1.6156215621562156,0.21659343499612302,"Medium Risk"
"CCC",6.486,-168.061,-153.303,-931.38,-1.159817257,0,-487.422,173.965,144.903,-7.832,94.06,-1.7082220334740736,-0.38945109643990145,-0.38581824456596114,0.07513031391173404,0.44754647923154883,0.07513031391173404,"Highest Risk"
"BBB",1741,4687,10876,10027,0.180804691,0.7,25215,67752.4648,25923,-1862,976,0.5241721197699782,0.07616432123240924,0.13057392788564112,0.1822037566000173,0.40705929010509617,0.07534839435644422,"Medium Risk"
"A+",4905.609,5539.497,11006.479,6218.24,0.159191648,2.31,8189.376,71377.395,34797.661,-3396.933,1178.182,0.0029864302237435428,0.26879013658301976,0.0029349235138136187,0.3957677869686338,1.3420095743558482,0.3957677869686338,"Low Risk"
"BBB",870,1701,1701,-432,0.216798369,1.44,10183,16666.3972,7846,-762,158,0.32966709221251106,0.056225828843420485,0.10817166372721929,0.052214620093626214,0.148973779829127,0.052214620093626214,"Medium Risk"
"A-",340,1228,2078,1429,0.233504469,1.32,2084,10981.068,5259,-422,301,0.663147792706334,0.15933566887245362,0.05211726384364821,0.5373732610233436,0.9664107485604606,0.0801697712803584,"Low Risk"
"A-",9.861,56.782,56.782,98.366,0.351152119,0.675,220.122,416.2493,161.702,-5.683,56.056,0.9619483740834628,0.11136760803434662,0.21432848437885246,0.166649570457751,0.2026694287713177,0.12643928708808824,"Low Risk"
"BBB",934,1667,2953,2230,0.039059022,1.6,7343,10077.5522,42679,-488,1416,0.4179490671387716,0.08687721492599541,0.14577084583083383,0.6502962625341842,0.36905896772436336,0.10642661804922517,"Medium Risk"
"BBB",634.1,2939.4,6237.9,8033.1,0.382540116,0.94,9669.9,20701.92,7683.9,-743.2,889,1.102989689655529,0.11015424742546207,0.12175954276382935,0.4085088285790792,0.6080724723109857,0.09987871532754738,"Medium Risk"
"BB+",3.4,326.2,1058.7,609.4,0.049970894,0,279.7,1311.3101,6527.8,-146.6,-4.3,3.263139077583125,0.13963443345747187,0.23482526057633352,0.7854332429832998,3.5112620664998206,0.0029728075544286085,"High Risk"
"B+",373.4,1222,2529.1,-586.6,0.083587562,0,3037.6,4794.5149,14619.4,-680.8,-55.4,1.5576441927837767,0.10445872939889216,0.29533551554828147,0.10523502914005038,0.7137872004213854,0.09502964904690402,"High Risk"
"B-",108.656,253.444,638.134,2029.773,0.2175668,0,-1207.573,731.9527,1164.902,-212.222,-93.178,-1.6407281381746692,0.19940895815499268,0.45438045485393225,0.286843975230941,-0.43307857992850124,0.22059892396710995,"High Risk"
"BB",3930,1597,4989,1884,0.039517965,0,5909,9715.1427,40412,2717,4568,0.7871044169910306,0.07907114918057137,0.1289918597370069,0.4140328697850822,0.8094432222034185,0.4140328697850822,"High Risk"
"BBB-",135.178,1124.427,4519.916,2423.234,0.117523487,0.24,2916.192,12472.4309,9567.679,-194.691,306.183,0.35764071775795286,0.13522820655071363,0.05328047085315454,1.0241411054916447,1.529393812204409,0.03103338238568926,"Medium Risk"
"BBB",413.2,568.7,1501.6,1221.5,0.172788868,0.52,1659.8,12032.6483,3291.3,19.4,365.1,0.2138811905048801,0.19291044776119404,0.05855459820643572,0.7591084440634376,0.8846246535727196,0.4427775396485212,"Medium Risk"
"B",567.215,422.559,1250.528,-2069.517,0.177819626,0,1831.607,3393.9363,2376.335,-109.819,69.471,1.5644327631418748,0.07481199140481552,0.40619179806843536,0.9210354796320631,0.5890390242011523,0.5962838370565047,"High Risk"
"BB+",64.936,122.063,231.821,778.529,0.076213352,0.84,1241.667,1636.8918,1601.596,-0.01,95.754,0,0.07636268317584882,0.008987162366974432,0.18557455156950675,0.1858179366931713,0.18199551569506728,"High Risk"
"BB-",433,1649,2774,2459,0.248642943,0,4013,7555.54,6632,-472,1160,0.29778220782457016,0.17381680193949614,0.06731352334748332,0.11217574199579342,0.6635933217044605,0.1011918672587053,"High Risk"
"B+",1467.576,5304.771,7725.746,1080.038,0.600721304,0,2679.8,53240.6852,8830.669,1091.63,-382.354,1.2554336144488394,0.39044110340990135,0.028297922756703356,0.1945742127941664,2.826939323830137,0.1945742127941664,"High Risk"
"B+",246.5,574.9,659.5,95.2,0.179819211,0.88,-838.9,3229.8534,3197.1,-160,250.5,-2.7283347240433904,0.21729598971916694,0.22282136023656288,0.22361598929586887,-0.6334485635951842,0.20613815019233986,"High Risk"
"BB",692.145,840.018,955.106,-239.137,0.048246881,0,3552.489,4575.5065,17410.825,-637.979,176.176,1.058121784472802,0.061195716828716495,0.3073291286615286,0.10788990053450428,0.196184703175717,0.10788990053450428,"High Risk"
"B",34.924,451.648,435.127,-581.961,0.547821984,0,-54.077,506.2838,824.443,-7.428,126.824,-16.637036078184813,0.3669443914090841,0.1834282450049596,0.09065752926822937,-6.51445161528931,0.09065752926822937,"High Risk"
"B-",11.167,74.938,148.082,-36.986,0.097628276,0,247.89,256.0404,767.585,30.81,69.48,1.5803864617370609,0.08386191399168297,0.30567936160559395,0.5643695361108924,0.5049618782524506,0.0439749547137119,"High Risk"
